AI1-02 [m/s²],AI1-05 [m/s²],AI1-08 [m/s²],AI1-11 [m/s²],AI1-14 [m/s²],label
1.29,-11.86,-21.51,-0.89,-0.9,1
3.11,-1.64,-13.15,1.17,-1.35,1
0.63,21.16,3.36,-1.16,-3.18,1
-1.67,40.7,15.32,-1.2,0.18,1
-0.48,42.65,14.99,0.62,5.71,1
-1.34,34.1,9.35,-1.32,3.39,1
-7.26,25.1,-10.19,-2.93,2.13,1
-17.65,12.37,-18.7,-2.75,1.42,1
-25.73,13.02,-22.21,0.57,1.34,1
-32.36,15.62,-19.88,-4.07,2.43,1
-34.85,22.65,0.9,-7.4,5.76,1
-32.15,29.48,10.0,-2.71,5.12,1
-32.43,24.85,17.63,-0.9,2.7,1
-35.96,8.81,17.71,-0.47,1.16,1
-39.49,-17.2,6.27,-0.61,14.54,1
-41.37,-32.86,-5.08,-0.4,43.24,1
-38.43,-39.94,-10.49,-1.17,38.03,1
-32.08,-34.0,-3.22,-2.77,25.12,1
-18.62,-19.77,2.33,0.74,1.48,1
-10.49,-9.92,12.65,0.77,-8.32,1
-5.86,-3.09,5.29,0.82,2.57,1
1.63,-7.1,1.34,1.05,11.18,1
0.05,-10.25,-2.71,-0.19,3.78,1
-0.96,-12.94,-6.2,0.2,-5.31,1
1.94,-13.36,10.47,-0.23,-1.75,1
10.72,-11.82,16.49,-0.72,0.8,1
18.81,-10.51,30.6,-1.03,-0.41,1
22.08,-3.13,23.7,-1.22,-0.91,1
18.24,-0.57,8.31,-1.73,-6.71,1
0.69,-0.69,10.04,-1.2,-5.84,1
-18.77,-0.57,-2.01,-0.97,-1.31,1
-32.21,-2.04,17.41,-0.96,-3.99,1
-38.67,-0.79,18.55,-0.53,-7.85,1
-43.04,-4.97,24.17,-0.44,-6.77,1
-48.65,-10.86,34.07,-0.54,-0.8,1
-44.57,-17.27,10.78,-0.78,-7.91,1
-38.13,-14.38,9.37,-0.92,-2.65,1
-25.08,-1.52,-11.09,-0.79,42.08,1
-2.27,10.82,-15.59,-0.7,-3.2,1
16.24,19.33,-1.26,-0.82,-3.48,1
25.62,16.63,-5.36,-1.48,-4.99,1
17.22,7.3,20.66,-3.83,-12.9,1
8.3,-6.18,19.47,-3.48,-3.26,1
2.49,-16.72,12.75,-0.76,-5.57,1
0.6,-18.75,11.96,-0.68,-7.59,1
9.89,-11.62,-6.08,-0.44,-2.99,1
24.97,-3.19,-0.69,-0.08,-5.0,1
30.64,-2.51,-3.05,-0.03,-8.4,1
25.62,-5.94,5.41,-0.73,-5.0,1
18.06,-16.53,26.48,-0.24,-5.57,1
8.66,-22.74,18.5,-0.03,-6.86,1
3.05,-25.74,23.86,0.35,-5.77,1
2.51,-19.96,11.67,0.3,-5.82,1
13.09,-14.23,-13.54,0.72,-6.63,1
12.9,-13.65,-8.7,0.18,-3.69,1
14.03,-8.78,-22.82,0.43,1.25,1
19.01,-14.78,-6.93,0.19,-3.55,1
20.58,-19.95,8.73,1.5,-1.42,1
13.82,-19.04,3.83,-0.26,-5.3,1
5.98,-11.31,7.35,2.39,20.91,1
6.54,0.09,-16.32,-3.33,19.81,1
8.72,9.53,-19.95,2.64,-3.89,1
17.04,12.53,-26.63,-10.32,4.48,1
30.38,4.26,-13.9,-16.61,-6.68,1
28.1,-3.35,-1.61,11.48,-4.53,1
16.12,-3.86,-6.29,-16.57,-2.11,1
-1.4,2.53,9.72,7.47,-3.03,1
-13.32,16.92,-7.88,1.11,-1.53,1
-15.86,27.54,-10.13,-0.11,-1.73,1
-9.68,38.92,-14.72,5.81,-4.66,1
4.72,41.1,-34.01,-5.16,-0.27,1
19.0,32.17,-25.5,1.99,-3.6,1
28.14,26.88,-28.35,4.27,-6.57,1
26.6,16.84,-15.71,-1.3,-0.2,1
22.44,12.78,-9.44,-1.2,-0.82,1
9.49,18.39,-7.33,-0.05,27.04,1
1.24,24.21,-8.36,5.52,22.98,1
0.01,20.6,-23.02,-23.38,-1.83,1
0.86,7.59,-10.39,0.11,0.48,1
7.64,-5.18,-12.77,1.72,-7.17,1
26.18,-16.33,-16.31,-5.91,-1.95,1
38.39,-18.56,-17.02,7.08,-0.83,1
41.64,-14.16,-30.25,-6.26,5.06,1
38.83,-16.9,-18.09,11.32,95.44,1
30.08,-19.09,-8.42,21.57,65.62,1
22.12,-20.18,1.03,3.24,-11.57,1
12.38,-11.7,9.04,-2.96,-9.22,1
7.67,0.65,-3.81,1.42,5.49,1
8.79,13.81,-10.81,0.78,5.59,1
9.0,26.65,-18.28,-3.15,1.28,1
2.86,27.86,-17.36,3.28,-2.24,1
-3.27,23.39,-13.68,0.12,-9.14,1
-8.11,16.06,-4.74,-5.05,-1.53,1
-14.16,15.35,8.65,4.86,3.62,1
-11.72,17.25,8.05,-0.59,-6.57,1
-2.48,29.13,11.16,-1.2,-10.07,1
-3.41,39.68,-1.62,3.71,-3.23,1
-9.98,36.22,-18.9,-0.75,-1.76,1
-19.65,24.63,-18.05,2.78,-7.18,1
-27.42,9.09,-16.26,1.17,-8.35,1
-27.81,2.59,-8.97,0.94,-5.38,1
-20.32,5.63,19.82,2.35,-3.05,1
-6.23,14.1,19.82,1.37,0.18,1
2.81,17.83,21.76,1.38,16.16,1
5.58,14.81,18.46,0.6,19.75,1
0.69,4.38,-11.47,2.06,-0.18,1
-6.75,-6.16,-6.01,1.4,-8.4,1
-16.17,-11.81,-28.61,-0.3,-5.83,1
-15.11,-15.85,-18.38,2.62,-3.27,1
-1.55,-6.51,-4.77,2.27,-3.54,1
12.4,3.14,-5.42,6.22,-2.47,1
22.36,0.72,9.03,12.77,-0.11,1
23.03,-7.4,4.32,3.2,-0.34,1
13.05,-10.2,18.83,0.3,7.48,1
-2.24,-4.63,-9.9,0.31,17.82,1
-10.58,4.09,2.97,2.4,16.44,1
-11.98,21.21,-3.81,0.64,7.33,1
-12.83,32.97,-16.61,-0.66,2.76,1
-12.5,35.52,26.82,7.59,-2.56,1
-5.77,34.82,10.3,-1.25,-6.0,1
-3.61,26.59,45.48,-1.3,4.23,1
-13.39,20.45,43.01,4.41,54.44,1
-16.5,20.93,20.28,-1.35,83.78,1
-7.93,30.27,24.88,3.0,30.79,1
0.31,36.86,2.79,2.02,-3.31,1
12.75,29.97,42.05,-1.52,0.25,1
28.1,15.4,19.1,2.96,9.41,1
35.82,-0.45,4.99,2.72,2.94,1
28.18,-6.16,-1.9,-1.14,-4.64,1
10.47,-3.03,-30.77,-10.9,-10.13,1
-1.91,5.93,-6.06,-11.62,-6.84,1
-5.71,10.85,-17.82,0.54,-2.63,1
1.72,8.01,21.77,0.64,-3.58,1
17.57,5.53,25.87,-0.01,-7.26,1
32.34,2.9,20.77,-0.8,-8.58,1
36.21,7.96,31.06,-3.55,-6.03,1
32.0,15.13,-16.25,3.7,-6.53,1
24.61,23.29,2.06,-3.65,-11.32,1
15.04,22.03,-7.3,-2.38,-11.5,1
7.43,10.53,15.36,-1.58,-8.32,1
10.9,-1.74,69.89,-13.6,-11.24,1
18.43,-11.47,62.31,-2.77,-13.47,1
20.25,-11.42,56.52,-4.06,-10.87,1
22.22,-4.46,-1.47,-11.37,-9.55,1
20.62,5.34,-17.59,-9.1,-10.51,1
19.71,12.16,-24.36,-9.62,-11.3,1
19.13,9.48,-32.36,-10.76,-11.24,1
25.65,-0.12,1.65,-9.55,-12.78,1
33.36,-11.87,-2.8,-4.46,-12.16,1
30.94,-12.16,12.15,-6.33,-12.98,1
19.87,0.92,3.72,-12.55,-15.65,1
6.41,18.23,-8.02,-6.45,-23.06,1
-4.69,31.52,-13.67,0.46,-21.86,1
-3.47,42.56,-20.03,-1.45,-9.07,1
4.28,44.48,12.28,-6.01,-11.19,1
12.22,42.54,25.64,-11.09,-14.8,1
11.13,38.06,34.77,-9.37,-14.45,1
0.6,32.81,27.87,-4.01,-15.04,1
-10.01,32.31,21.5,1.02,-15.16,1
-22.32,40.05,-2.94,0.34,-11.77,1
-27.84,45.02,-3.47,-4.63,-13.55,1
-26.77,38.67,-17.67,-7.94,-14.9,1
-21.36,28.36,-33.4,-5.3,-12.0,1
-15.44,8.55,-16.86,1.16,-10.74,1
-6.19,-8.31,-27.87,2.48,-12.02,1
5.06,-18.27,-4.48,0.84,-12.2,1
10.13,-20.04,0.58,-6.21,-10.79,1
14.35,-17.35,-13.98,-2.19,-9.75,1
18.96,-19.85,3.88,-7.02,-10.2,1
23.95,-28.2,-28.91,-12.74,-8.1,1
23.7,-38.97,-30.12,-10.35,-3.61,1
19.01,-41.92,-31.25,-13.45,1.4,1
15.2,-38.5,-42.1,-2.68,3.14,1
16.25,-30.66,-4.51,1.7,-8.93,1
15.29,-25.37,-4.63,-2.9,-12.62,1
12.59,-21.67,-2.12,6.78,-8.4,1
6.15,-20.59,13.38,-3.74,-6.7,1
-1.99,-20.05,-0.65,-1.64,-6.89,1
-12.27,-20.98,2.17,4.73,-8.22,1
-18.3,-16.84,-15.39,-0.23,-9.55,1
-20.83,-10.34,-25.37,-4.91,-7.55,1
-22.4,-4.87,-24.56,-4.79,-9.06,1
-25.86,5.02,-17.48,-14.14,-11.33,1
-36.91,7.81,-4.17,-10.84,-11.71,1
-45.09,8.45,-0.13,-8.18,-10.65,1
-50.71,1.74,15.39,-5.78,-10.37,1
-47.83,-5.31,3.01,3.56,-9.11,1
-35.16,-8.24,-5.66,5.36,-9.03,1
-14.51,-10.82,-18.83,4.63,-4.22,1
-4.65,-8.34,-18.91,3.72,3.6,1
-5.99,-7.26,-9.35,4.3,-3.61,1
-10.82,-5.61,-22.56,4.56,-6.43,1
-20.3,-9.33,-5.43,4.58,-8.15,1
-26.11,-17.28,-11.08,3.96,-7.63,1
-28.17,-26.88,3.52,3.7,-6.49,1
-25.82,-41.25,25.83,2.93,-7.32,1
-22.99,-48.74,19.92,2.67,-6.78,1
-22.85,-45.64,28.36,2.31,-4.74,1
-21.18,-40.96,-2.78,2.04,-5.54,1
-26.29,-33.46,-11.14,3.11,-5.04,1
-30.93,-27.97,-18.26,2.25,-1.52,1
-33.6,-27.43,-42.24,1.75,0.92,1
-34.69,-33.66,-4.7,2.59,10.47,1
-32.95,-46.01,-12.11,1.71,8.1,1
-29.12,-54.83,5.79,1.28,-0.78,1
-17.1,-56.76,23.9,1.36,-2.67,1
-12.54,-48.21,11.22,0.94,-2.99,1
-10.69,-31.09,27.89,1.52,-2.13,1
-0.82,-9.07,8.75,0.96,-2.66,1
6.93,9.3,-4.56,2.38,-3.08,1
8.83,13.45,-4.23,-0.21,-2.14,1
4.91,8.01,-12.47,2.99,-3.92,1
-1.42,-3.23,12.65,-12.07,2.77,1
-9.03,-6.86,14.46,1.23,15.81,1
-10.55,1.52,26.47,0.41,7.16,1
-2.41,15.4,33.64,-3.22,9.27,1
6.21,26.26,22.7,4.58,14.54,1
2.16,29.35,18.28,-2.68,1.91,1
-6.23,23.09,3.91,3.45,-11.56,1
-18.04,8.07,-2.93,-0.23,-7.18,1
-23.24,-9.11,-7.56,-0.72,6.18,1
-18.95,-17.7,-4.27,0.69,7.63,1
-4.06,-15.7,8.78,-4.45,5.32,1
14.38,-12.1,5.0,-8.32,-3.2,1
27.46,-2.25,12.84,-5.85,-13.64,1
33.21,-0.82,16.6,-6.59,-10.84,1
31.11,-4.36,13.06,-1.0,0.83,1
24.67,-9.68,9.07,-0.39,-1.95,1
15.99,-17.0,-1.3,1.29,-8.09,1
16.61,-16.14,-2.27,-2.94,-6.61,1
24.18,-12.94,-7.82,-9.57,5.24,1
29.92,-6.45,11.87,-8.13,5.99,1
29.21,-5.34,32.38,-7.62,-0.57,1
27.2,-7.3,36.05,-4.16,-4.83,1
18.07,-8.89,44.5,0.9,-9.0,1
5.03,-7.34,23.94,-0.25,-4.23,1
-3.66,0.64,-1.61,1.06,0.37,1
-9.74,10.01,-15.87,0.72,0.36,1
-12.75,14.82,-30.41,0.32,0.45,1
-13.34,15.48,-11.07,0.28,-0.17,1
-8.6,15.42,9.94,0.82,0.19,1
-1.27,19.71,24.21,0.81,-1.91,1
-1.38,26.74,26.65,1.08,-2.15,1
-1.64,27.19,9.27,0.93,-1.84,1
-3.21,27.13,-6.67,1.4,-2.25,1
-4.01,26.1,-28.01,0.29,-5.29,1
-5.84,26.14,-29.72,1.4,-2.79,1
-7.17,29.43,-12.53,-8.7,5.97,1
-1.64,31.05,7.21,-29.97,29.16,1
2.67,27.97,29.51,-5.13,40.67,1
12.57,21.49,24.42,-1.82,9.03,1
26.18,15.97,11.93,0.06,-15.85,1
33.76,8.83,-5.73,1.6,-8.6,1
28.71,2.16,-19.71,0.13,0.02,1
12.52,2.79,-17.6,0.6,-6.25,1
3.43,7.64,2.44,2.41,-0.64,1
1.94,14.84,8.16,-20.75,-1.96,1
2.09,13.32,8.44,-20.06,-10.03,1
-1.3,3.88,-4.82,-16.03,-4.59,1
-2.27,-8.88,-23.41,-16.97,3.43,1
1.55,-19.94,-28.3,4.53,-2.31,1
4.77,-21.05,-34.96,-1.87,-8.46,1
3.61,-13.95,-19.88,1.52,-2.8,1
-6.11,-5.98,-2.26,0.92,-0.99,1
-15.18,-1.45,-5.54,-1.17,-0.57,1
-9.82,5.31,-3.14,0.08,-5.08,1
9.29,5.44,-24.17,0.94,-3.43,1
26.76,2.05,-30.35,-0.53,-7.87,1
31.96,-4.1,-29.49,0.58,42.77,1
16.98,-13.59,-16.0,-2.45,128.47,1
-1.76,-9.45,11.61,0.22,58.65,1
-12.11,4.74,8.32,-0.57,-16.8,1
-9.74,17.28,11.77,2.17,-13.58,1
2.76,21.11,-12.94,-10.72,4.36,1
13.3,14.45,-39.64,-2.41,3.82,1
17.38,2.02,-36.05,0.68,-2.42,1
7.3,-7.99,-40.89,0.28,-0.04,1
-13.1,-5.69,-8.24,5.8,-5.24,1
-31.28,-0.16,16.1,-0.21,-2.86,1
-45.54,10.13,19.36,7.75,6.81,1
-54.94,6.75,21.96,1.22,0.08,1
-46.42,-13.46,-14.42,-1.42,-9.84,1
-28.16,-31.35,-32.47,-2.69,-3.02,1
-13.63,-49.74,-44.44,0.2,5.35,1
-9.69,-49.36,-35.59,3.42,-1.97,1
-1.06,-38.46,2.0,-5.27,-8.38,1
-1.36,-27.07,16.1,-6.13,-7.43,1
-12.24,-21.55,37.8,-9.55,-6.52,1
-11.07,-25.69,27.48,1.38,-5.1,1
-11.54,-32.34,-4.43,-2.19,2.27,1
-14.64,-41.45,-17.15,-5.3,9.35,1
-9.47,-39.71,-33.54,2.3,13.06,1
7.29,-38.1,-11.95,-2.88,15.96,1
14.31,-27.07,12.4,2.75,4.0,1
-4.91,-12.44,20.63,0.03,-2.56,1
-25.01,0.75,35.75,0.41,-0.68,1
-36.16,12.48,13.47,2.85,3.65,1
-40.33,15.61,-12.95,0.04,2.51,1
-28.45,10.7,-22.6,0.85,-6.6,1
-3.53,0.41,-33.63,2.07,-7.64,1
12.11,1.97,-18.73,0.16,-4.43,1
0.72,7.66,-1.03,2.33,-0.78,1
-19.41,14.69,13.85,3.23,-1.45,1
-28.14,18.73,18.55,4.67,-4.19,1
-26.58,19.49,-3.78,-7.04,-4.77,1
-19.67,17.51,-6.0,-2.62,-5.28,1
-2.04,18.38,-16.67,8.26,-2.46,1
20.32,20.82,-15.8,-5.81,-0.74,1
36.69,12.28,8.46,2.87,-2.6,1
44.79,0.73,3.73,2.93,-3.56,1
42.89,-12.87,24.93,6.93,-3.07,1
35.84,-25.7,26.33,10.69,-2.0,1
33.95,-38.19,11.12,-10.13,-1.33,1
33.92,-40.45,14.18,-14.41,-1.61,1
36.67,-30.38,-3.72,2.64,-3.32,1
35.18,-20.42,8.16,1.54,-5.74,1
35.99,-15.28,17.22,-10.3,-6.76,1
28.81,-18.47,16.67,-15.0,-5.96,1
13.44,-24.42,22.09,4.96,-4.58,1
1.91,-29.06,3.97,-3.24,-3.83,1
-3.82,-29.01,-0.18,4.42,-4.15,1
-6.11,-23.57,-6.92,2.3,-5.09,1
-16.78,-12.76,0.93,0.04,-5.14,1
-18.97,4.19,15.36,4.42,-4.09,1
-21.97,21.8,15.92,0.59,-4.27,1
-23.98,33.05,29.17,2.49,-5.52,1
-23.77,33.68,15.11,4.44,-8.11,1
-16.14,28.13,5.37,2.52,-9.03,1
-2.9,24.75,0.34,0.46,-7.79,1
0.35,18.42,-2.52,6.52,-6.52,1
2.83,21.61,8.55,-23.87,-6.22,1
-3.28,29.61,5.94,-8.62,-6.66,1
-10.01,32.75,26.28,3.87,-6.55,1
-16.89,33.11,19.85,-1.63,-5.94,1
-20.0,29.78,10.05,4.89,-4.35,1
-15.42,32.16,6.54,0.61,-3.97,1
-5.32,28.63,-17.27,4.29,-3.04,1
13.56,25.6,-10.47,4.46,-1.92,1
27.99,15.04,-11.12,0.15,-3.1,1
34.17,2.0,-3.48,-8.01,-5.26,1
26.99,-7.93,14.52,1.6,-5.06,1
11.39,-15.23,-0.64,3.44,-3.93,1
-9.95,-8.4,9.72,-7.78,-3.6,1
-22.37,-8.23,-1.35,-21.72,-3.51,1
-19.78,-8.49,-9.41,-12.0,-2.85,1
-8.67,-10.6,4.86,-16.87,-3.55,1
7.24,-15.95,-8.34,-21.11,-4.53,1
16.99,-22.14,9.94,-8.2,-4.16,1
15.98,-26.64,2.42,-5.15,-6.3,1
0.27,-24.93,-2.15,0.2,-7.64,1
-16.04,-23.35,4.04,-1.51,-6.57,1
-24.93,-13.41,-8.01,-2.41,-4.22,1
-26.37,-4.62,9.32,-0.33,-3.42,1
-20.11,2.97,-2.89,-8.69,-2.51,1
-7.6,6.79,-1.19,-24.88,0.06,1
10.88,6.58,-3.91,-22.51,3.64,1
23.09,6.5,-24.27,-26.28,-0.45,1
21.56,6.72,-5.55,-18.57,4.41,1
8.34,14.51,-21.4,0.23,32.17,1
-9.07,14.73,-13.18,-3.17,12.81,1
-16.78,19.75,-5.94,0.03,-6.68,1
-16.85,13.75,-22.08,-1.25,-3.82,1
-13.51,8.69,-1.4,-1.18,-1.32,1
-12.18,10.49,-11.09,-0.87,-4.92,1
-12.52,3.53,-8.7,-0.88,-4.22,1
-16.63,7.16,-2.17,-1.8,1.99,1
-23.06,8.24,-22.3,-0.68,11.0,1
-29.19,2.66,-5.36,-0.44,18.13,1
-29.9,-0.2,-5.66,0.15,5.23,1
-29.52,-5.31,-4.87,-2.13,5.68,1
-24.86,-9.48,12.86,0.49,33.48,1
-17.37,-13.32,-2.62,-3.08,84.59,1
-14.07,-21.48,8.68,4.38,58.05,1
-15.16,-27.54,-1.26,-17.32,-5.01,1
-22.89,-32.45,-12.5,-21.09,-4.45,1
-25.23,-35.26,-2.99,5.66,10.88,1
-23.08,-38.67,-29.28,-6.62,12.99,1
-18.39,-40.63,-14.64,2.11,9.23,1
-18.67,-43.43,-13.48,-0.29,14.15,1
-18.1,-45.61,-10.07,1.06,7.48,1
-18.45,-34.52,21.15,1.68,9.98,1
-20.9,-23.35,6.8,-0.93,20.08,1
-15.12,-8.23,15.64,0.88,50.76,1
-5.56,2.78,0.74,1.24,114.09,1
6.72,-3.04,-13.86,-0.49,93.77,1
11.88,-12.27,-6.08,-0.23,31.46,1
12.93,-15.85,-25.19,0.54,-4.39,1
10.61,-10.63,-7.08,1.37,-3.89,1
5.77,-4.69,0.29,-1.06,4.58,1
0.52,5.07,14.82,1.11,0.83,1
-2.02,12.47,36.39,-0.76,-2.68,1
2.77,13.22,27.77,1.76,-4.83,1
8.15,13.1,27.44,-4.7,-6.5,1
15.99,9.66,2.22,-29.79,-0.13,1
23.37,5.7,-21.42,-3.61,-2.74,1
24.15,-2.03,-19.95,-28.25,-6.71,1
13.52,-3.83,-23.44,-6.28,-8.41,1
3.42,0.47,0.19,2.93,3.85,1
1.76,3.73,10.69,-4.13,-1.79,1
5.76,10.63,10.24,5.34,-11.33,1
14.43,7.36,10.88,-2.98,-5.01,1
24.85,0.52,-4.84,-0.24,-5.67,1
26.87,-9.24,1.8,1.92,-10.88,1
22.92,-9.57,-3.76,0.26,-4.69,1
11.02,-6.76,-2.58,-0.6,-2.22,1
7.33,-10.11,11.83,0.74,-14.34,1
4.29,-5.48,2.78,1.73,-8.0,1
9.88,-4.14,15.06,0.08,3.52,1
23.2,-4.19,6.1,0.38,-3.93,1
24.87,0.59,5.17,1.08,-4.49,1
18.77,7.0,5.74,0.62,11.38,1
11.85,7.16,-7.88,0.82,2.83,1
6.82,-4.57,9.93,0.41,0.58,1
-4.0,-15.47,6.79,0.36,0.74,1
-9.51,-24.26,18.61,1.25,-4.42,1
-5.26,-23.2,18.4,0.68,-8.02,1
4.83,-10.74,-1.19,0.53,-2.77,1
10.78,0.13,-5.35,0.79,4.05,1
20.44,6.1,-24.51,0.85,11.32,1
30.2,7.93,-14.42,0.25,29.68,1
35.45,7.7,1.6,0.37,38.16,1
34.13,3.5,15.64,0.39,47.18,1
29.53,5.08,33.97,1.1,33.39,1
27.12,9.68,19.73,0.01,0.38,1
20.41,15.27,10.66,1.46,-9.71,1
12.89,22.56,-6.88,-0.52,-6.13,1
11.91,26.95,-18.93,1.63,-5.34,1
15.78,31.5,-6.69,-1.8,-6.09,1
23.29,31.45,-3.24,-21.53,-5.96,1
28.45,30.03,11.18,13.41,-5.28,1
28.0,26.64,11.55,-7.98,-4.65,1
16.97,20.94,9.25,-1.32,-5.45,1
-1.4,17.71,14.22,3.24,-8.96,1
-12.54,13.9,2.05,4.09,-9.05,1
-14.93,14.96,-2.36,18.26,-6.25,1
-4.0,17.99,-13.07,0.31,-5.58,1
9.36,20.18,-19.51,-5.54,-9.1,1
14.41,23.36,-8.27,3.41,-12.6,1
10.66,25.79,-1.65,1.96,-10.76,1
6.28,24.73,8.14,-4.37,-6.22,1
3.93,17.81,8.95,3.28,-4.98,1
3.13,10.89,6.66,-6.77,-8.35,1
3.55,5.5,11.1,-4.7,-10.85,1
12.98,1.51,7.92,-0.87,-9.8,1
20.99,3.89,7.39,0.05,-7.73,1
20.84,10.13,-5.3,0.09,-7.59,1
15.92,11.66,-21.98,1.16,-8.4,1
9.56,6.77,-22.65,0.04,-9.93,1
0.1,1.15,-17.48,-4.57,-9.1,1
-1.94,-5.84,5.6,-4.19,-8.53,1
8.83,-6.46,25.26,-10.11,-9.57,1
17.93,0.37,26.02,9.17,-9.21,1
18.44,7.18,15.5,-0.58,-8.86,1
9.11,10.26,-8.82,-2.36,-7.69,1
-0.46,9.29,-20.18,4.56,-8.69,1
-10.53,11.95,-23.2,-2.3,-12.0,1
-18.25,11.48,-26.73,4.19,-14.1,1
-18.75,11.41,-13.26,-1.35,-10.55,1
-14.72,10.45,3.98,3.25,-7.43,1
-10.94,10.16,15.98,14.6,-8.34,1
-8.19,12.53,29.76,6.34,-12.98,1
-15.07,10.87,28.64,-3.37,-13.26,1
-30.3,11.1,5.45,-0.93,-8.09,1
-40.62,7.33,-17.72,1.56,-5.73,1
-43.83,7.94,-31.41,-1.68,-7.65,1
-33.78,10.14,-29.14,2.76,-11.57,1
-19.14,12.71,-26.44,-0.42,-19.05,1
-14.13,10.98,-12.67,0.34,-9.86,1
-12.51,8.11,6.99,0.17,-14.06,1
-13.75,7.23,20.24,9.28,12.03,1
-17.47,7.44,45.76,15.85,-5.41,1
-21.96,12.18,25.43,-2.06,-49.19,1
-20.58,9.84,-7.59,-4.39,-2.09,1
-17.61,7.16,-43.28,3.04,-4.7,1
-13.14,3.58,-76.72,-1.62,-20.71,1
-10.63,3.94,-52.59,2.52,-13.39,1
-13.98,3.73,-13.02,0.12,-12.08,1
-24.61,7.42,38.23,-3.85,-18.89,1
-33.11,10.45,74.05,2.95,-10.33,1
-29.06,10.23,75.12,0.37,-10.77,1
-21.0,4.39,38.92,-0.18,-19.28,1
-8.86,-12.32,-20.3,-0.93,-12.63,1
0.65,-20.04,-61.2,15.14,-5.53,1
5.01,-24.76,-90.21,21.72,-11.54,1
1.83,-20.86,-58.29,2.12,-15.15,1
0.47,-8.94,0.48,-10.48,-11.56,1
6.65,-3.83,39.85,4.36,-10.74,1
10.93,-10.62,69.45,1.69,-10.86,1
16.78,-24.55,42.16,0.16,-9.09,1
19.12,-32.99,4.47,4.85,-9.98,1
22.12,-35.45,-34.54,4.91,-13.38,1
17.39,-24.16,-55.58,0.88,-8.98,1
9.42,-5.61,-33.15,5.3,-4.67,1
10.13,9.1,-3.48,4.04,-2.99,1
14.74,15.67,52.12,1.42,6.32,1
20.58,16.45,61.31,7.44,-1.46,1
18.85,11.92,41.12,0.46,-16.23,1
8.5,0.49,3.38,0.45,-11.99,1
-6.67,-9.28,-49.35,5.08,-0.18,1
-26.28,-14.95,-44.79,2.58,7.08,1
-37.83,-11.59,-31.46,0.4,6.39,1
-34.32,-3.94,7.64,1.27,-3.95,1
-23.83,9.68,40.32,2.19,-4.91,1
-12.92,13.99,31.71,1.47,-7.74,1
-3.51,2.9,8.72,-0.14,25.1,1
-3.89,-10.97,-41.32,0.57,33.26,1
-17.9,-27.77,-52.55,0.45,-10.69,1
-25.92,-27.46,-43.42,1.42,-1.19,1
-23.85,-16.4,-0.68,1.41,-1.28,1
-15.33,7.27,51.01,1.37,-6.85,1
0.25,25.2,74.74,2.75,-6.59,1
21.82,19.42,71.87,1.59,-6.95,1
36.47,7.38,10.08,0.62,-3.89,1
44.22,-13.53,-36.84,1.97,-2.82,1
44.34,-31.29,-79.28,2.21,16.38,1
34.98,-35.82,-74.08,1.62,269.35,1
19.43,-22.42,-10.37,1.66,173.44,1
4.65,-4.44,36.73,2.3,-27.01,1
5.62,0.76,87.49,1.86,-31.8,1
8.98,-4.38,66.96,1.4,7.33,1
14.72,-17.57,21.0,2.29,7.76,1
21.46,-26.92,-32.96,2.11,-21.44,1
28.42,-20.36,-76.23,1.65,5.35,1
33.84,-0.56,-52.57,1.43,0.16,1
33.16,16.19,-30.42,0.94,-15.17,1
35.74,22.21,25.69,1.03,-1.88,1
33.14,24.53,58.31,1.1,9.91,1
22.06,20.44,50.0,0.61,-8.6,1
11.3,12.78,37.14,1.15,-8.31,1
5.65,11.44,-14.03,1.03,3.58,1
3.72,19.06,-23.92,0.7,-4.01,1
10.46,30.51,-16.35,-0.14,-8.58,1
29.09,37.17,-6.31,0.65,-3.24,1
44.76,39.88,22.75,-0.05,-6.0,1
46.98,34.38,16.79,1.45,-5.1,1
36.19,25.58,16.09,-0.97,-2.06,1
16.57,18.65,0.65,10.68,-10.44,1
-10.36,14.16,-17.2,26.23,-12.57,1
-25.62,12.5,-10.61,-10.12,-7.97,1
-15.57,14.04,-14.35,-3.48,-4.33,1
7.88,25.84,-2.41,6.89,-8.42,1
27.74,33.32,7.81,-4.31,-15.1,1
36.23,26.84,13.26,5.94,-12.51,1
33.84,15.59,16.99,-0.87,-9.28,1
12.14,0.27,6.71,-2.87,-10.01,1
-11.58,-13.03,10.88,4.62,-10.57,1
-23.99,-19.76,7.48,1.06,-9.97,1
-23.39,-14.61,11.62,-0.75,-10.3,1
-9.41,-10.34,15.85,-1.0,-11.5,1
8.65,-7.63,8.44,3.21,-11.56,1
23.95,-0.83,3.33,1.51,-10.84,1
23.56,-2.53,-8.16,-2.27,-11.68,1
11.13,-5.53,-9.37,2.97,-11.63,1
-6.05,-9.09,-7.03,0.89,-10.84,1
-21.34,-9.97,-6.12,1.49,-11.46,1
-26.64,-5.6,4.66,17.24,-11.85,1
-16.08,5.33,-4.12,7.54,-11.38,1
-4.95,16.97,0.38,-2.01,-10.53,1
-4.37,25.95,3.38,-1.16,-9.77,1
-8.37,29.56,-3.24,4.28,-9.88,1
-10.08,36.74,3.47,-0.1,-10.46,1
-15.99,46.22,-9.31,3.82,-9.85,1
-27.37,47.24,-12.08,3.45,-9.66,1
-33.27,43.78,-12.91,-0.91,-9.6,1
-39.6,36.59,-12.52,4.2,-9.53,1
