AI1-02 [m/s²],AI1-05 [m/s²],AI1-08 [m/s²],AI1-11 [m/s²],AI1-14 [m/s²],label
-1.01,66.71,-2.85,0.78,-0.28,4
2.61,79.32,-41.51,0.41,-2.85,4
-1.97,72.54,-44.44,0.5,-4.51,4
4.86,62.39,-53.86,0.72,-10.56,4
18.13,44.28,-51.31,1.02,34.33,4
34.65,5.93,-4.35,1.38,211.26,4
50.77,-18.23,0.71,1.36,226.13,4
61.11,-22.39,37.11,1.58,101.68,4
68.44,-25.39,55.36,1.04,59.48,4
78.23,-0.77,21.72,1.55,31.66,4
110.85,14.47,16.29,1.97,12.05,4
150.94,9.42,-47.0,1.81,2.4,4
167.72,10.1,-50.86,1.69,-9.01,4
149.44,-4.33,-51.93,1.78,6.77,4
107.95,-15.0,-36.01,1.74,8.9,4
50.65,-1.6,20.87,1.14,-5.05,4
4.05,15.22,8.35,0.43,3.31,4
0.6,35.34,12.91,0.41,8.68,4
15.78,50.25,-11.08,0.9,1.15,4
23.52,36.48,-37.22,1.07,-1.1,4
19.32,23.21,-34.42,1.41,-2.07,4
11.97,21.11,-55.4,1.45,-5.8,4
-3.49,17.23,-34.99,1.52,-4.1,4
-15.67,24.87,-6.72,1.77,-1.99,4
-20.41,39.04,7.7,1.47,-6.59,4
-26.55,33.52,30.29,1.42,-12.48,4
-28.75,22.07,1.81,1.46,-11.97,4
-24.34,17.77,-23.45,1.5,-9.51,4
-6.03,12.4,-22.1,1.17,-7.77,4
15.39,19.71,-32.94,1.2,-5.26,4
29.1,28.55,6.34,0.96,-6.13,4
39.01,24.42,30.07,0.8,-10.54,4
33.94,12.63,27.99,1.11,-12.69,4
15.93,-7.28,27.58,0.8,-12.63,4
-3.65,-17.57,-34.01,0.49,-12.35,4
-25.45,-30.97,-44.97,0.58,-11.63,4
-47.53,-41.5,-57.15,0.37,-11.8,4
-75.99,-35.19,-41.65,0.32,-15.94,4
-86.64,-25.38,16.03,0.41,-18.67,4
-81.76,-12.53,6.28,0.38,-17.34,4
-74.15,-18.42,30.9,0.34,-16.13,4
-77.51,-32.71,-5.35,0.04,-16.41,4
-77.15,-44.14,-34.02,-0.12,-15.61,4
-81.16,-57.46,-37.14,-0.04,-16.65,4
-93.06,-51.36,-48.76,0.28,-17.7,4
-91.88,-42.11,7.01,0.1,-16.39,4
-77.23,-41.53,24.67,0.34,-14.9,4
-55.62,-54.03,45.83,0.62,-14.94,4
-45.7,-73.12,41.36,0.53,-16.88,4
-34.89,-93.42,1.95,0.44,-16.94,4
-22.23,-102.52,-8.02,0.65,-15.77,4
-9.23,-90.84,-33.19,0.77,-15.05,4
1.09,-82.71,-8.63,0.68,-13.38,4
-3.6,-69.15,2.86,0.76,-11.26,4
-15.34,-62.12,10.3,0.66,-11.65,4
-46.09,-58.3,16.27,0.69,-14.76,4
-77.52,-65.6,-8.17,0.78,-16.68,4
-93.39,-61.67,-6.28,0.65,-15.2,4
-93.57,-42.16,-27.21,0.79,-11.38,4
-83.84,-31.76,-7.11,0.48,-8.16,4
-70.19,-17.91,19.86,0.64,-7.85,4
-52.04,-15.93,43.75,0.65,-9.14,4
-53.5,-8.23,70.12,0.72,-8.82,4
-67.95,-13.04,29.29,1.16,-6.97,4
-62.98,-13.91,0.8,0.8,-5.81,4
-22.7,-0.65,-44.44,0.86,-5.98,4
4.24,-2.96,-57.7,0.76,-6.46,4
13.37,1.42,-7.42,0.75,-5.93,4
21.27,8.33,23.06,0.65,-5.15,4
15.47,12.24,84.66,0.86,-4.77,4
9.11,6.56,83.22,0.76,-4.47,4
10.29,9.19,35.57,1.01,-3.93,4
19.65,-0.78,-6.56,0.93,-3.11,4
20.23,-14.53,-64.74,0.73,-2.18,4
8.42,-30.88,-73.8,1.05,-1.55,4
6.06,-51.9,-49.28,0.57,-2.34,4
4.06,-51.76,5.83,0.65,-3.08,4
1.71,-36.2,67.09,0.64,1.32,4
1.59,3.68,84.48,0.91,-1.58,4
18.79,23.48,82.12,0.89,4.56,4
25.98,40.28,37.57,0.55,-3.99,4
29.3,24.2,-26.72,0.62,9.59,4
41.22,7.4,-59.72,0.59,-8.27,4
35.4,13.03,-60.35,0.82,116.73,4
25.46,25.28,-24.52,0.63,243.1,4
31.37,49.35,25.71,0.37,67.1,4
50.74,57.17,55.93,0.71,12.65,4
51.66,67.75,55.34,0.39,4.15,4
54.81,63.33,16.31,0.86,22.98,4
72.75,53.36,-29.08,0.17,-9.4,4
83.79,35.93,-52.61,1.06,2.17,4
85.54,30.86,-62.32,-0.11,21.32,4
94.32,49.45,-40.36,1.96,7.56,4
98.49,61.06,-9.54,-1.26,62.35,4
107.43,80.01,7.65,3.28,63.93,4
124.59,89.73,17.64,-5.62,5.77,4
148.31,90.43,2.57,9.42,-9.39,4
157.62,89.51,-2.48,23.59,11.18,4
137.02,99.92,-5.99,-17.02,12.51,4
101.16,95.96,-8.34,0.71,1.62,4
68.54,95.18,6.36,17.45,10.02,4
41.62,90.76,1.71,1.16,5.13,4
20.87,80.79,2.92,7.47,-6.71,4
21.56,81.24,-1.08,-0.7,0.33,4
25.64,76.64,-12.4,-2.63,4.73,4
28.47,75.58,-3.35,10.36,-3.53,4
29.75,69.22,-16.58,9.9,-4.21,4
29.37,58.02,-26.12,2.45,0.63,4
24.08,36.61,-35.79,-1.27,-2.84,4
23.09,28.62,-53.27,2.39,-6.73,4
28.33,14.99,-51.93,2.85,-6.23,4
31.35,16.74,-31.95,-2.6,-6.47,4
29.72,27.39,5.47,6.05,-7.82,4
27.63,26.99,30.99,9.51,-7.04,4
34.51,23.36,47.16,10.03,-6.96,4
45.83,1.31,28.6,3.53,-8.42,4
62.92,-20.94,-1.23,0.44,-8.48,4
80.11,-33.79,-27.75,0.9,-8.18,4
78.62,-20.22,-56.07,1.39,-8.09,4
40.42,0.94,-38.44,1.05,-9.67,4
-3.38,24.49,-9.67,-0.6,-10.51,4
-34.2,40.0,22.63,-1.95,-9.91,4
-39.85,38.03,47.9,-3.77,-9.07,4
-35.18,28.45,35.29,13.36,-10.1,4
-32.77,16.66,17.02,0.28,-11.65,4
-31.18,7.38,-15.18,-5.94,-11.78,4
-44.42,1.71,-34.58,4.15,-11.37,4
-66.56,8.8,-35.48,-1.85,-10.53,4
-74.97,9.43,-23.5,3.79,-10.54,4
-76.82,10.33,7.17,-0.67,-12.24,4
-90.96,6.72,27.3,4.45,-12.91,4
-114.28,-8.57,40.22,-15.92,-12.53,4
-130.08,-23.28,43.26,-4.48,-12.13,4
-128.76,-46.54,32.25,6.85,-11.67,4
-112.29,-49.97,23.19,-7.74,-11.18,4
-79.52,-48.29,8.74,1.18,-11.05,4
-50.25,-45.61,-0.01,-21.36,-11.68,4
-32.87,-45.89,0.8,-12.84,-12.92,4
-26.54,-52.54,-8.51,2.64,-13.17,4
-31.9,-58.21,-3.77,14.1,-12.21,4
-33.38,-67.6,11.83,-3.98,-12.03,4
-33.45,-60.93,25.71,-1.52,-13.78,4
-38.49,-54.25,38.77,4.67,-14.93,4
-39.26,-54.4,30.45,-3.86,-15.26,4
-46.62,-59.22,11.54,3.51,-14.49,4
-60.28,-72.16,-4.49,2.6,-13.44,4
-55.93,-77.43,-11.75,-3.09,-13.05,4
-46.81,-71.22,2.11,3.23,-13.12,4
-23.8,-53.09,27.76,2.64,-14.05,4
-3.33,-41.94,43.63,-0.62,-14.69,4
-12.96,-43.54,39.98,-0.27,-14.14,4
-41.44,-51.04,34.89,3.61,-14.39,4
-73.91,-53.91,24.08,1.2,-14.12,4
-89.53,-48.08,17.13,0.92,-13.52,4
-76.87,-42.73,14.95,0.17,-12.93,4
-42.41,-23.89,6.74,0.9,-13.43,4
-15.12,-18.97,0.83,5.51,-14.47,4
-9.07,-18.08,-1.54,0.47,-13.27,4
-18.72,-14.05,5.21,-3.04,-12.93,4
-32.39,-15.3,20.03,6.4,-13.19,4
-40.56,-16.73,24.35,-0.52,-13.82,4
-31.68,-22.61,24.51,27.95,-14.04,4
-2.55,-17.29,18.49,15.99,-13.62,4
32.01,-20.19,2.33,-10.88,-12.87,4
69.76,-25.65,-8.86,-8.26,-12.25,4
86.9,-16.1,-14.3,3.11,-12.23,4
92.48,-6.91,-10.65,2.43,-11.41,4
82.36,7.51,-0.02,9.3,-10.29,4
59.65,25.44,-2.04,5.91,-9.98,4
51.81,35.28,2.85,-8.8,-9.94,4
62.88,32.83,5.54,4.04,-10.38,4
75.61,31.75,2.5,3.56,-10.18,4
83.28,34.77,4.52,-0.08,-8.87,4
83.77,50.4,6.22,1.02,-7.4,4
69.68,69.38,4.85,0.49,-6.0,4
41.1,73.76,-3.04,3.67,-6.54,4
15.88,65.89,-13.93,2.18,-7.09,4
7.09,47.13,-19.81,1.28,-6.88,4
7.39,26.99,-21.32,3.95,-5.95,4
11.22,21.38,-22.31,2.17,-3.88,4
18.04,31.21,-9.12,3.14,-2.77,4
8.87,43.23,0.23,2.29,-2.43,4
-1.24,50.05,12.03,2.04,-2.26,4
-0.05,52.12,2.5,3.31,-2.36,4
22.73,27.99,-11.63,1.37,-1.39,4
48.85,0.84,-32.14,1.22,-0.19,4
59.13,-10.85,-56.53,2.88,0.05,4
59.32,-0.26,-48.08,2.37,-0.1,4
42.16,26.2,-36.89,2.73,-0.46,4
26.45,41.87,-9.7,2.79,-0.6,4
27.98,49.84,11.52,3.37,-0.66,4
69.01,50.15,7.06,2.69,0.52,4
108.02,42.99,6.84,2.34,-0.33,4
119.23,25.85,-15.66,3.32,1.43,4
108.06,15.82,-25.52,2.82,-2.76,4
81.12,12.09,-37.04,2.35,2.61,4
58.1,22.13,-45.14,2.21,-3.76,4
44.59,38.94,-31.41,2.6,66.83,4
38.38,59.15,-32.48,1.78,71.09,4
6.98,73.39,-6.94,1.65,2.84,4
-29.58,70.25,2.19,1.99,4.37,4
-50.77,63.97,0.14,1.76,-10.06,4
-53.87,34.49,5.83,1.19,-0.5,4
-55.64,-4.36,-4.42,0.67,-2.64,4
-49.71,-24.7,-3.28,0.28,-8.23,4
-39.59,-26.38,-12.49,0.62,-2.13,4
-55.87,-14.64,-12.74,0.56,-0.08,4
-69.53,12.89,-24.17,0.39,-6.97,4
-74.61,33.59,-34.61,0.2,-4.2,4
-62.8,22.3,-16.87,-0.28,-2.32,4
-41.35,-1.73,-17.88,-0.67,-5.56,4
-19.44,-30.33,7.38,-0.09,-5.55,4
6.26,-52.68,22.27,-0.43,-3.97,4
10.75,-53.17,22.18,-0.6,-5.17,4
1.88,-35.68,24.05,-0.51,-5.8,4
-18.96,-16.35,-2.58,-0.44,-6.16,4
-34.16,-1.36,-15.42,-0.38,-6.84,4
-54.87,1.23,-34.61,-0.68,-6.79,4
-78.04,-24.99,-31.37,-0.78,-6.29,4
-88.41,-59.61,-9.82,-0.72,-6.35,4
-81.83,-89.09,7.65,0.57,-7.55,4
-75.19,-98.31,32.56,-0.42,-8.78,4
-59.27,-93.27,35.4,1.62,-9.21,4
-40.69,-77.29,22.83,-1.61,-8.74,4
-42.58,-66.15,1.84,2.93,-7.76,4
-57.97,-64.5,-19.18,-2.13,-7.53,4
-77.67,-64.65,-20.74,8.3,-8.83,4
-97.08,-74.4,-20.24,-51.77,-9.33,4
-110.48,-74.04,2.32,3.5,-9.63,4
-99.75,-74.09,32.73,17.34,-9.76,4
-74.99,-69.06,41.17,-58.22,-9.45,4
-48.74,-75.58,51.6,-8.53,-9.65,4
-33.32,-72.95,36.43,-17.94,-10.45,4
-21.91,-60.8,26.82,-30.13,-11.58,4
-27.99,-60.26,24.56,-2.13,-12.75,4
-45.08,-49.72,14.59,-32.24,-11.58,4
-59.83,-43.28,15.29,-31.7,-10.12,4
-61.03,-32.61,2.58,-9.67,-10.65,4
-63.42,-23.2,-0.25,-26.5,-12.27,4
-60.84,-14.19,8.89,-31.23,-12.27,4
-36.78,-1.91,24.0,-24.43,-10.96,4
-10.79,-3.85,51.73,-19.75,-9.63,4
-2.68,-1.16,48.6,-23.17,-8.42,4
-15.9,4.33,31.92,-28.62,-8.16,4
-22.65,10.51,3.74,-24.55,-8.3,4
-31.78,5.45,-23.43,-21.63,-7.46,4
-29.35,-8.0,-28.28,-24.34,-6.39,4
-17.26,-33.78,-27.43,-22.03,-4.9,4
3.7,-65.03,7.48,-27.22,-4.75,4
11.22,-56.07,36.52,-15.17,-3.46,4
23.1,-49.49,53.79,-6.79,4.02,4
48.3,-27.62,62.06,-32.76,71.91,4
66.62,9.54,26.2,-18.72,188.5,4
76.59,24.14,-8.64,-16.65,220.42,4
68.03,8.36,-41.65,-22.38,84.5,4
52.06,-9.19,-43.25,-12.55,-19.59,4
37.48,-12.62,-13.87,-13.43,-5.54,4
47.25,6.61,14.49,-16.64,6.11,4
74.84,59.96,47.81,-10.18,0.24,4
88.88,94.48,49.17,-17.32,-2.21,4
80.35,100.59,34.74,-15.55,1.3,4
64.18,84.78,11.89,2.87,-2.16,4
38.06,37.53,-26.84,4.81,1.39,4
1.56,0.8,-38.85,0.3,7.89,4
-11.24,-3.86,-32.82,-0.57,2.46,4
15.93,22.81,-17.79,2.41,0.44,4
59.75,63.62,-16.06,1.95,7.83,4
84.42,96.8,-18.01,1.75,5.81,4
92.95,95.59,-14.38,0.83,0.23,4
73.66,75.67,-12.78,1.43,4.33,4
50.85,44.76,7.9,1.61,101.93,4
40.47,9.31,13.66,0.96,248.8,4
62.09,23.48,10.13,0.6,233.08,4
75.7,40.64,-7.72,0.73,43.68,4
74.48,65.1,-43.39,1.3,-45.6,4
67.19,101.07,-45.55,0.91,-17.01,4
70.43,84.69,-39.57,0.63,19.78,4
78.95,59.6,-3.9,0.59,-1.52,4
70.26,45.64,38.8,0.66,-2.08,4
37.43,31.51,40.56,0.59,8.43,4
16.14,46.5,25.51,-0.01,-8.49,4
19.01,82.2,-31.29,-0.27,-13.73,4
14.77,86.15,-53.31,0.57,1.7,4
25.71,85.19,-60.79,0.12,-2.06,4
37.67,76.4,-40.54,-0.41,-12.47,4
22.08,53.68,14.24,0.03,-6.13,4
-10.68,30.11,35.26,0.24,-7.19,4
-21.62,8.45,43.21,0.11,-18.21,4
-9.28,-4.67,6.06,0.38,-18.96,4
16.89,-18.76,-46.26,1.05,-14.52,4
34.18,-27.98,-82.43,0.72,-16.32,4
36.64,-31.35,-95.33,1.1,-15.0,4
27.33,-24.28,-52.48,1.34,-15.6,4
15.05,-16.69,1.5,1.28,-20.74,4
-1.03,-27.66,36.25,1.04,-19.29,4
-21.51,-47.11,42.03,1.05,-15.88,4
-20.94,-75.23,2.76,1.41,-16.83,4
4.4,-76.27,-28.68,0.51,-18.81,4
14.67,-45.08,-40.89,1.19,-17.16,4
7.42,-16.32,-22.39,1.5,-16.63,4
-3.47,10.98,25.95,0.57,-16.13,4
-23.99,10.52,39.48,0.89,-11.1,4
-63.36,0.65,24.41,1.07,-10.7,4
-98.88,-19.45,-9.1,0.97,-15.51,4
-104.16,-14.89,-52.73,1.07,-16.48,4
-105.1,-4.53,-44.53,0.85,-15.39,4
-87.88,-0.69,0.02,0.85,-14.71,4
-59.9,9.91,47.49,1.36,-15.68,4
-52.37,-8.47,82.68,0.97,-16.11,4
-68.45,-21.06,36.17,0.99,-17.16,4
-86.61,-37.42,-28.34,1.56,-21.26,4
-91.69,-28.58,-77.88,1.32,-22.69,4
-99.49,-22.49,-77.89,1.2,-18.39,4
-95.43,-23.07,4.49,1.32,-16.25,4
-81.35,-34.15,65.35,1.67,-16.66,4
-74.95,-60.41,95.25,1.48,-18.7,4
-79.52,-76.7,64.54,1.23,-21.23,4
-51.07,-89.62,-33.24,0.95,-19.15,4
-25.19,-86.54,-94.55,1.07,-12.77,4
-10.09,-88.35,-92.34,1.13,-8.2,4
-10.46,-72.54,-23.29,0.97,-10.85,4
-17.9,-64.54,90.04,0.58,-15.56,4
-29.83,-66.8,160.16,0.71,-16.46,4
-57.73,-87.05,169.8,0.67,-15.15,4
-62.78,-109.48,118.86,0.55,-11.55,4
-46.4,-117.87,-11.11,0.64,-7.42,4
-25.86,-113.81,-113.26,0.42,-8.69,4
-23.89,-69.17,-158.66,1.03,-14.65,4
-24.54,-40.37,-115.78,1.05,-19.36,4
-32.09,-10.77,-15.51,1.11,-18.68,4
-38.4,-23.02,83.38,1.04,-15.02,4
-34.0,-33.83,151.38,1.68,-12.53,4
4.92,-34.95,124.17,1.39,-8.29,4
40.01,-34.95,59.73,1.0,-9.65,4
50.08,-3.62,-8.55,2.36,-15.83,4
51.24,-2.99,-68.15,2.07,-11.88,4
53.55,12.1,-62.45,1.51,-10.2,4
50.27,17.68,-50.54,1.83,-5.72,4
30.42,32.17,4.44,1.97,-8.96,4
14.74,41.95,48.98,2.49,-6.17,4
4.6,38.93,77.87,1.63,-9.91,4
-13.62,53.87,93.19,2.01,-0.01,4
-17.58,22.83,78.78,2.68,-10.42,4
1.42,16.07,61.18,0.77,17.7,4
17.04,27.82,-10.09,-1.22,104.22,4
14.99,37.47,-79.64,-2.04,18.3,4
10.08,60.34,-117.24,7.12,-0.66,4
10.71,72.56,-104.01,0.89,-16.54,4
-6.0,60.0,-18.58,-1.28,0.0,4
0.5,22.94,56.12,2.36,15.2,4
34.09,18.16,115.47,0.68,-10.28,4
72.52,12.26,76.48,3.03,-2.56,4
95.66,32.94,8.55,1.01,10.14,4
106.91,59.34,-57.73,-0.23,13.59,4
113.96,67.25,-118.42,-0.46,276.72,4
107.41,67.72,-93.99,0.87,197.51,4
108.2,50.67,-42.13,-1.04,-6.08,4
109.73,39.75,32.17,-6.04,-76.45,4
121.85,15.97,70.56,9.09,21.28,4
118.96,16.62,63.44,-0.26,38.0,4
101.76,23.34,44.23,-2.73,-29.68,4
78.68,32.68,-17.09,4.61,15.6,4
56.65,41.46,-29.19,-1.81,33.96,4
36.35,38.31,-8.97,3.48,-18.62,4
37.49,37.89,3.22,2.99,-20.17,4
61.38,28.46,24.0,-2.6,14.51,4
71.57,30.21,0.15,2.99,7.28,4
75.15,33.45,-23.8,2.68,-6.37,4
63.54,53.48,-53.69,1.19,6.56,4
41.99,62.9,-76.69,-17.31,7.95,4
28.45,86.91,-64.12,10.3,-14.59,4
36.19,102.47,-39.61,-2.8,-6.01,4
42.4,82.44,13.17,-6.55,0.2,4
33.88,59.6,36.12,5.07,-7.14,4
12.11,35.99,40.77,-1.32,-52.81,4
-26.14,26.99,12.68,-5.46,-70.92,4
-64.24,17.57,-41.15,-7.71,-5.47,4
-69.31,35.33,-62.82,3.09,2.9,4
-41.68,31.14,-81.26,-3.04,46.21,4
-17.67,2.41,-69.96,6.55,27.57,4
-2.01,-26.46,-38.38,-1.23,-9.39,4
-4.03,-58.74,-10.09,0.51,-10.18,4
-24.7,-68.82,34.73,5.35,-7.82,4
-36.87,-67.62,16.12,0.9,-9.06,4
-29.36,-44.21,7.65,-0.89,-7.08,4
-9.35,-26.25,12.81,2.36,-1.31,4
9.46,3.73,-37.49,2.4,-6.59,4
14.3,30.01,-27.61,-1.03,-5.99,4
3.53,26.99,-50.56,0.91,-1.66,4
-17.71,10.08,-46.71,1.91,-3.37,4
-38.27,-2.44,13.12,-0.97,-4.56,4
-58.41,0.06,25.77,0.04,-2.96,4
-74.38,-11.56,71.06,6.37,-6.42,4
-98.89,-9.02,38.23,7.08,-5.14,4
-115.83,-2.54,-37.01,14.1,-4.43,4
-122.21,0.9,-50.21,15.14,-6.34,4
-125.3,-0.27,-65.93,-0.99,-6.02,4
-129.76,-16.41,-6.77,14.01,-2.58,4
-126.94,-32.47,46.18,7.9,0.16,4
-115.74,-64.07,70.62,-7.11,-1.78,4
-103.68,-77.1,73.72,4.7,-2.81,4
-76.01,-74.44,20.91,4.43,-1.15,4
-19.02,-55.37,-12.13,8.91,-1.86,4
38.78,-37.14,-28.74,6.42,-0.81,4
69.31,-21.69,-24.68,4.69,1.25,4
70.12,-18.35,4.28,7.3,1.21,4
43.85,-47.54,2.6,17.12,0.4,4
1.63,-67.2,29.11,1.59,-1.83,4
-32.27,-73.81,-1.04,-2.29,-3.82,4
-41.79,-66.61,14.23,1.85,-4.5,4
-26.61,-61.43,16.8,1.87,-2.94,4
-7.06,-32.83,9.17,0.9,-0.74,4
-3.76,-10.54,44.94,0.74,0.8,4
-8.27,-13.09,35.35,11.33,-0.96,4
-20.57,-1.9,62.99,17.9,-4.19,4
-45.99,-6.82,35.12,2.88,-5.14,4
-62.89,-24.13,11.53,-3.68,0.03,4
-66.81,-36.58,-9.67,2.3,5.13,4
-49.79,-35.71,-50.52,4.88,5.59,4
-28.27,-20.2,-30.06,9.83,1.64,4
-1.76,-2.64,-11.84,2.51,-2.62,4
13.45,19.55,39.83,-2.25,-2.76,4
10.31,29.43,78.1,0.78,-0.52,4
9.73,29.04,65.71,5.13,1.58,4
4.77,17.32,53.96,-1.4,3.15,4
18.09,13.71,-6.01,1.67,1.53,4
34.34,20.82,-25.31,2.55,-1.97,4
57.35,19.88,-22.75,1.25,-1.9,4
68.63,38.05,-16.93,2.46,-0.52,4
56.86,35.72,17.59,1.51,-0.97,4
34.29,23.78,13.33,2.66,-3.01,4
14.62,13.73,8.57,2.21,-2.94,4
23.14,9.72,-11.62,3.48,-0.74,4
38.24,12.15,-30.88,1.38,0.62,4
60.2,12.6,-20.82,5.0,0.22,4
61.46,28.52,-19.15,0.27,-0.68,4
51.97,28.9,-22.51,11.21,-2.21,4
33.12,37.74,-5.17,29.29,-3.06,4
20.06,35.16,8.01,14.97,-1.86,4
29.47,33.54,29.66,-5.57,-1.42,4
40.77,45.64,42.85,-2.55,-1.64,4
58.91,52.39,10.88,10.34,-2.41,4
51.45,61.43,-5.73,-4.77,-2.47,4
40.62,51.13,-8.92,8.06,-2.26,4
31.36,42.92,-12.2,15.07,-1.51,4
30.25,24.4,17.67,6.64,-0.02,4
38.61,22.06,32.64,2.68,0.17,4
48.7,35.39,9.96,-1.91,-0.13,4
56.24,28.15,-25.9,-12.71,0.4,4
54.83,38.55,-51.79,1.86,0.09,4
59.71,48.86,-63.8,8.02,-0.64,4
78.61,68.02,-46.39,4.45,-0.51,4
102.9,73.54,-28.75,-3.4,0.71,4
101.17,68.29,16.98,-8.31,3.08,4
77.89,58.93,29.78,-11.05,3.77,4
61.61,59.18,36.53,-16.64,2.07,4
43.2,66.13,40.47,-12.7,-0.11,4
16.12,82.2,8.11,-11.73,-0.38,4
-7.36,104.91,-15.67,-14.42,0.94,4
-23.41,86.57,-44.95,-15.12,2.72,4
-36.42,51.67,-67.3,-12.84,3.97,4
-53.29,0.99,-52.22,-16.28,3.42,4
-51.73,-29.21,-40.09,-14.6,0.97,4
-28.67,-46.1,5.51,-17.89,0.01,4
-4.17,-41.72,24.31,-17.43,0.68,4
2.48,-26.5,54.19,-18.6,2.51,4
7.45,-26.18,13.85,13.62,3.07,4
8.64,-35.28,-7.35,-2.56,1.3,4
2.01,-67.62,-18.85,-15.29,0.34,4
-6.53,-98.23,-51.39,3.58,-0.51,4
7.68,-115.57,-23.93,-32.44,-1.56,4
24.58,-89.35,-56.79,-20.54,-1.3,4
13.11,-47.15,-45.77,-11.83,-0.57,4
-14.18,-17.89,-41.63,-26.79,-0.32,4
-57.05,7.61,-17.08,-19.39,-0.98,4
-93.46,13.25,54.1,-18.27,-2.36,4
-125.52,7.5,56.02,-22.17,-3.79,4
-125.2,-1.62,90.42,-13.31,-4.22,4
-103.12,-4.72,34.67,-23.45,-4.11,4
-88.99,11.88,-10.34,-27.36,-3.77,4
-98.68,21.03,-44.16,-11.26,-4.62,4
-111.56,9.56,-87.58,-26.05,-6.47,4
-124.66,10.35,-31.34,-19.8,-7.8,4
-137.15,-7.15,-18.26,-20.29,-7.64,4
-124.81,-35.04,28.91,-23.65,-7.69,4
-96.91,-43.56,42.59,-18.59,-8.93,4
-81.11,-63.97,13.99,-24.82,-9.79,4
-49.57,-64.43,6.36,-21.58,-9.23,4
-6.88,-56.35,-32.51,-19.79,-7.73,4
27.55,-44.58,5.64,-18.85,-7.53,4
39.52,-36.3,18.62,-19.88,-8.64,4
41.46,-48.81,40.72,-13.27,-9.95,4
26.69,-36.23,56.79,2.8,-10.61,4
-8.03,-37.17,34.2,-0.14,-9.73,4
-32.82,-39.77,39.55,-15.62,-9.51,4
-42.87,-57.7,9.44,-22.72,-9.59,4
-40.37,-70.57,13.15,-7.94,-9.25,4
-60.72,-75.74,8.88,2.02,-9.79,4
-55.36,-93.25,14.23,0.38,-10.26,4
-47.44,-78.04,30.25,0.53,-10.17,4
-40.41,-78.9,32.3,0.92,-9.74,4
-33.7,-73.18,51.86,1.02,-8.03,4
-22.69,-71.9,35.87,0.92,-6.94,4
-29.79,-69.12,10.62,0.8,-7.77,4
-47.49,-55.0,-6.07,0.77,-8.16,4
-42.42,-52.17,-32.07,1.85,-8.49,4
-30.73,-27.38,-19.37,1.31,-9.15,4
-12.33,-21.44,-15.21,1.33,-8.6,4
5.99,-23.82,7.71,1.19,-6.84,4
34.65,-29.77,33.78,1.41,-5.27,4
47.37,-28.1,52.19,1.58,-5.59,4
54.18,-23.03,86.74,1.0,-7.39,4
65.72,-11.15,67.66,1.36,-7.52,4
79.46,15.42,46.56,1.33,-6.78,4
82.66,34.92,-6.88,1.42,-4.2,4
66.77,56.79,-49.1,1.0,-2.84,4
43.93,64.72,-16.07,0.83,-4.55,4
30.72,71.73,-16.82,1.38,-5.92,4
14.32,70.47,35.91,1.22,-5.63,4
6.52,73.31,54.4,0.93,-3.84,4
-3.47,86.88,24.95,1.53,-1.9,4
-15.58,94.8,8.52,1.48,-0.56,4
-20.26,104.48,-55.28,1.19,-1.7,4
-16.49,90.8,-54.67,1.52,-3.69,4
-4.71,69.0,-74.83,1.22,-4.78,4
14.33,48.42,-63.47,1.15,-6.27,4
49.1,19.76,-8.33,1.17,-6.36,4
68.67,3.6,-4.22,0.83,-3.45,4
67.3,-7.7,59.92,1.3,-0.51,4
54.19,-20.02,52.46,1.33,0.73,4
57.2,-21.9,31.19,1.44,0.33,4
85.47,-6.02,17.61,1.76,-0.67,4
112.71,9.58,-55.08,1.71,-0.14,4
130.08,25.23,-67.58,1.14,1.44,4
133.03,29.4,-79.76,0.98,5.9,4
106.6,16.58,-54.88,1.45,17.93,4
72.36,4.69,12.28,1.47,36.18,4
48.8,-2.27,40.15,1.44,46.26,4
34.79,4.17,57.73,0.96,44.62,4
25.23,15.23,22.3,1.23,43.85,4
17.67,27.69,-36.66,1.24,30.23,4
19.89,38.63,-71.15,1.05,9.85,4
17.7,46.61,-82.61,0.96,7.34,4
16.54,43.26,-70.05,0.8,16.69,4
2.89,26.8,-24.52,1.02,35.18,4
-28.34,10.72,26.79,1.0,52.2,4
-49.71,-6.13,49.62,1.03,44.44,4
-57.82,-3.01,37.36,1.47,39.46,4
-42.41,11.54,11.47,1.48,30.42,4
-1.39,27.46,-30.22,1.33,9.81,4
27.57,40.81,-71.76,1.08,10.51,4
35.81,40.53,-38.82,0.89,30.84,4
37.29,26.56,-24.51,0.92,35.75,4
32.19,4.58,36.92,0.93,9.75,4
15.09,-5.87,91.25,1.07,-3.62,4
-5.17,-20.18,47.66,1.22,2.59,4
-9.91,-31.03,39.12,1.12,1.05,4
-19.0,-35.93,-56.92,0.81,-3.57,4
-37.72,-40.63,-89.78,0.94,2.77,4
-60.48,-18.27,-83.0,0.98,2.9,4
-82.37,-4.74,-74.87,0.81,-6.61,4
-91.24,-5.44,17.92,0.91,-9.76,4
-88.55,-18.1,33.08,0.9,-7.45,4
-88.95,-48.93,71.54,0.51,-10.04,4
-93.7,-73.68,49.28,0.32,-10.45,4
-97.37,-79.76,-9.66,0.65,-5.54,4
-104.71,-63.47,-19.42,0.72,-6.34,4
-97.33,-44.5,-67.3,0.6,-11.88,4
-69.54,-26.12,-40.54,0.56,-11.33,4
